Iter;McCC;CC;CCL;CCO;CI;CLC;CLLC;LDC;LLDC;LCOM5;NL;NLE;WMC;CBO;CBOI;NII;NOI;RFC;AD;CD;CLOC;DLOC;PDA;PUA;TCD;TCLOC;DIT;NOA;NOC;NOD;NOP;LLOC;LOC;NATTR;NG;NLA;NLG;NLM;NLPA;NLPM;NLS;NM;NOS;NPA;NPM;NS;TLLOC;TLOC;TNA;TNG;TNLA;TNLG;TNLM;TNLPA;TNLPM;TNLS;TNM;TNOS;TNPA;TNPM;TNS;Project;Model;F1X;F1D2;F1D3;F1D4;PrecX;PrecD2;PrecD3;PrecD4;RecallX;RecallD2;RecallD3;RecallD4;AUCX;AUC2;AUC3;AUC4;SENX;SEN2;SEN3;SEN4;SPCX;SPC2;SPC3;SPC4;MCC;MCC2;MCC3;MCC4
5;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;glm;0.6325581;0.6388889;0.6384977;0.6540284;0.6415094;0.6448598;0.6538462;0.6764706;0.6238532;0.6330275;0.6238532;0.6330275;0.8442091;0.8440252;0.844853;0.8491757;0.6238532;0.6330275;0.6238532;0.6330275;0.9047619;0.9047619;0.9097744;0.9172932;0.5340394;0.5414369;0.53403943;0.5639654
5;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;knn;0.66;0.6534653;0.6633663;0.6568627;0.7252747;0.7096774;0.7204301;0.7052632;0.6055046;0.6055046;0.6146789;0.6146789;0.837817;0.8625003;0.8434274;0.860155;0.6055046;0.6055046;0.6146789;0.6146789;0.9373434;0.9323308;0.9348371;0.9298246;0.5811512;0.5709309;0.58115123;0.5732757
5;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;naive_bayes;0.6666667;0.69869;0.6634615;0.7094017;0.7040816;0.6666667;0.6969697;0.664;0.6330275;0.733945;0.6330275;0.7614679;0.8660298;0.8675703;0.8684211;0.8684211;0.6330275;0.733945;0.6330275;0.7614679;0.9273183;0.8997494;0.924812;0.8947368;0.5829763;0.6124534;0.58297633;0.6254386
5;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rf;0.7149758;0.7149758;0.7219512;0.7177033;0.755102;0.755102;0.7708333;0.75;0.6788991;0.6788991;0.6788991;0.6880734;0.8783656;0.8818721;0.8846198;0.8830103;0.6788991;0.6788991;0.6788991;0.6880734;0.9398496;0.9398496;0.9448622;0.9373434;0.6437378;0.6437378;0.64373783;0.6457124
5;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rpart;0.6132075;0.6028708;0.6271186;0.6367713;0.631068;0.63;0.5826772;0.622807;0.5963303;0.5779817;0.6788991;0.6513761;0.8136051;0.8299763;0.810455;0.8207445;0.5963303;0.5779817;0.6788991;0.6513761;0.9047619;0.9072682;0.8671679;0.8922306;0.5116479;0.5009969;0.51164793;0.534914
6;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;glm;0.5863874;0.5894737;0.5759162;0.6428571;0.6829268;0.691358;0.6707317;0.7241379;0.5137615;0.5137615;0.5045872;0.5779817;0.812421;0.815847;0.8083282;0.8170196;0.5137615;0.5137615;0.5045872;0.5779817;0.9348371;0.9373434;0.9323308;0.9398496;0.5005481;0.5058488;0.50054813;0.5642704
6;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;knn;0.5913978;0.5968586;0.5608466;0.6129032;0.7142857;0.695122;0.6625;0.7402597;0.5045872;0.5229358;0.4862385;0.5229358;0.8269182;0.834506;0.815617;0.8462441;0.5045872;0.5229358;0.4862385;0.5229358;0.9448622;0.9373434;0.9323308;0.9498747;0.5145131;0.5135814;0.51451313;0.5412561
6;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;naive_bayes;0.631068;0.6367713;0.6320755;0.6375546;0.6701031;0.622807;0.6504854;0.6083333;0.5963303;0.6513761;0.6146789;0.6697248;0.8279874;0.8400129;0.8274586;0.8379205;0.5963303;0.6513761;0.6146789;0.6697248;0.9197995;0.8922306;0.9097744;0.8822055;0.5390783;0.534914;0.53907833;0.53343
6;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rf;0.6666667;0.6596859;0.6630435;0.6631016;0.7875;0.7682927;0.8133333;0.7948718;0.5779817;0.5779817;0.559633;0.5688073;0.8496011;0.8520843;0.8553034;0.853303;0.5779817;0.5779817;0.559633;0.5688073;0.9573935;0.952381;0.9649123;0.9598997;0.6033801;0.5917808;0.60338013;0.602051
6;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rpart;0.6451613;0.6451613;0.6489362;0.6451613;0.7792208;0.7792208;0.7721519;0.7792208;0.5504587;0.5504587;0.559633;0.5504587;0.7759421;0.7759421;0.7739072;0.7759421;0.5504587;0.5504587;0.559633;0.5504587;0.9573935;0.9573935;0.9548872;0.9573935;0.5813706;0.5813706;0.58137063;0.5813706
